Date,Latitude,Longitude,NDVI,NDWI,NDDI,Temperature_C,Precipitation_mm,Soil_Moisture,Cloud_Cover,Data_Quality,Recorded_At
2025-05-24,26.8467,80.9462,0.9394652215488609,0.36767573837142303,0.43743521216607356,43.536395557757125,81.72618059660343,0.45047922457294276,27.50110054078621,Fair,2025-11-20 23:38:27
2025-05-25,26.8467,80.9462,0.9149498510728199,0.3534280686160963,0.4427085758085194,43.932267167253315,106.76203183803909,0.4090879327409615,12.02353053317106,Good,2025-11-20 23:38:27
2025-05-26,26.8467,80.9462,0.8297648187170213,0.43964981217050875,0.30731882004780897,42.32920703483505,132.3520344501905,0.46088227896702494,15.724109376455353,Fair,2025-11-20 23:38:27
2025-05-27,26.8467,80.9462,0.9137862462484968,0.35982431018368477,0.4349539450844011,46.26437626340985,122.3769969671605,0.4579167535505522,8.634060149713388,Good,2025-11-20 23:38:27
2025-05-28,26.8467,80.9462,0.8339999632345303,0.5001623215617284,0.2502226644030493,40.33563535121928,84.0778892398289,0.524679861825928,0.11174266490201701,Good,2025-11-20 23:38:27
2025-05-29,26.8467,80.9462,0.9061941091069412,0.3731160408640576,0.416691814892033,44.62803465460904,121.77018296748385,0.5155792650369592,20.638705908053,Poor,2025-11-20 23:38:27
2025-05-30,26.8467,80.9462,0.9212378460901343,0.3678819177164761,0.4292509849486303,40.155478604778736,123.47339762518523,0.4196606189009699,29.074788971188052,Good,2025-11-20 23:38:27
2025-05-31,26.8467,80.9462,0.808683847568797,0.34603069928229513,0.40066451878353054,43.62288711632036,116.77773126538061,0.550186063554676,20.602958744635906,Good,2025-11-20 23:38:27
2025-06-01,26.8467,80.9462,0.9959256851032656,0.3512024122654458,0.47859091800495557,39.91256687906426,104.66801280505933,0.4506740309891272,5.378946463620321,Good,2025-11-20 23:38:27
2025-06-02,26.8467,80.9462,0.9290238558283419,0.3364579914941042,0.4682531523792186,39.40171201432459,109.65994032826073,0.4515331428670501,8.019234025550288,Fair,2025-11-20 23:38:27
2025-06-03,26.8467,80.9462,0.9747361408226662,0.3453598575221085,0.47676554132580934,43.30681915011252,99.16889782394765,0.4154767504029242,25.102870779921,Good,2025-11-20 23:38:27
2025-06-04,26.8467,80.9462,0.8299346812244681,0.3131098366332422,0.4521476079642483,42.90820971876266,118.43778629021048,0.3498551770396311,29.222837372393762,Good,2025-11-20 23:38:27
2025-06-05,26.8467,80.9462,0.9973248641105317,0.336318322014178,0.4956397250208562,42.84135012870964,103.9610646457248,0.39500228776897905,22.233640828144136,Good,2025-11-20 23:38:27
2025-06-06,26.8467,80.9462,0.8989597100411634,0.3496291519183796,0.4399611231648061,39.28413780848853,107.65329435327953,0.47791459458721813,6.967487904973012,Poor,2025-11-20 23:38:27
2025-06-07,26.8467,80.9462,0.9737108010370787,0.2441457129925157,0.5990566865473353,36.48337379794416,104.8209638563813,0.3830567346095197,20.571032697567155,Fair,2025-11-20 23:38:27
2025-06-08,26.8467,80.9462,0.9261084646625827,0.36576561022931947,0.43374417466870796,41.3649602139343,106.29228251409265,0.4085836273363823,2.570760888984319,Fair,2025-11-20 23:38:27
2025-06-09,26.8467,80.9462,0.9064715288470232,0.3230710494889848,0.4744857881214089,38.96388087088743,122.82790726216045,0.4153041736139593,0.4054593862645739,Fair,2025-11-20 23:38:27
2025-06-10,26.8467,80.9462,1.0,0.41763945263443836,0.4107959511441823,37.15111993981159,137.40180336882716,0.5255220337108009,27.914443298072026,Good,2025-11-20 23:38:27
2025-06-11,26.8467,80.9462,0.9880761485630356,0.17505983436493372,0.6989864693907865,43.81831989494149,97.67453970813062,0.2894235081407691,18.496771537274903,Poor,2025-11-20 23:38:27
2025-06-12,26.8467,80.9462,0.8971134923183149,0.3756510285207731,0.4097085165548058,41.38415447279256,110.32877321408276,0.46503100004203085,13.097781459750932,Fair,2025-11-20 23:38:27
2025-06-13,26.8467,80.9462,0.940826483216412,0.30156343531563534,0.5145430096572637,37.406952479860244,95.32363260015173,0.5087549871712075,7.826119587164735,Good,2025-11-20 23:38:27
2025-06-14,26.8467,80.9462,0.9580597671834422,0.3424374630351321,0.4733745599731151,36.904747247502854,108.91540358261537,0.39677873055645285,8.147558224651622,Good,2025-11-20 23:38:27
2025-06-15,26.8467,80.9462,1.0,0.3603697851166214,0.4701884898020766,41.631686227868215,111.9387057969586,0.28803646675541905,9.370662732104263,Good,2025-11-20 23:38:27
2025-06-16,26.8467,80.9462,0.9178237947120774,0.26951903906885666,0.5460131119199834,40.39759993160661,100.88121064863682,0.3321226804662434,22.55112783839092,Fair,2025-11-20 23:38:27
2025-06-17,26.8467,80.9462,0.9457494655204706,0.3753403599089548,0.4317716286876442,39.002085554731885,72.81384339668716,0.4161447425321479,18.931414274509386,Good,2025-11-20 23:38:27
2025-06-18,26.8467,80.9462,0.8847844954787454,0.3753391012736439,0.4042820842952422,42.995816118193396,115.7182690482506,0.2853530630642472,17.673070396690964,Good,2025-11-20 23:38:27
2025-06-19,26.8467,80.9462,0.88017165782059,0.3011975183118633,0.4900873927954966,39.62920795069742,117.04100947853249,0.43008333276899247,8.80632842263534,Good,2025-11-20 23:38:27
2025-06-20,26.8467,80.9462,1.0,0.38337400422866513,0.44574062678774723,37.60087352126845,125.2197319628988,0.4264889933202194,12.711098138393448,Good,2025-11-20 23:38:27
2025-06-21,26.8467,80.9462,1.0,0.2812905040041482,0.5609262643356266,35.87354431279219,114.35911289760195,0.2872846892682158,23.54027111896111,Good,2025-11-20 23:38:27
2025-06-22,26.8467,80.9462,0.9557432416137209,0.2737776508921278,0.554659619712711,36.146334688953914,146.1387893971123,0.3908835405783938,24.844122838266305,Good,2025-11-20 23:38:27
2025-06-23,26.8467,80.9462,0.9633080820802208,0.2787255141750427,0.5511787844661202,39.43447000220502,131.07789188044634,0.30972143284775755,3.8143785463495994,Good,2025-11-20 23:38:27
2025-06-24,26.8467,80.9462,0.9657596831483053,0.3655820064007887,0.4508066422119685,36.66154318527905,120.62368244327679,0.4691021970699238,20.82386738238674,Good,2025-11-20 23:38:27
2025-06-25,26.8467,80.9462,0.9492274083574732,0.339921160889639,0.4726423795950972,35.10156630718959,122.9730583373903,0.46609956395494295,22.914095152518627,Fair,2025-11-20 23:38:27
2025-06-26,26.8467,80.9462,0.9526357147761612,0.37284312825389077,0.43742123046877096,36.41981232166013,117.2885476928417,0.5946217023536132,25.4821693830855,Fair,2025-11-20 23:38:27
2025-06-27,26.8467,80.9462,0.956309229928864,0.3043707851063739,0.5171323706218617,40.14487824396514,121.11034714520217,0.45072957209589765,19.487826959814118,Good,2025-11-20 23:38:27
2025-06-28,26.8467,80.9462,1.0,0.40371020579192096,0.42479551100021745,36.516677276042,137.37742833599134,0.4483728791396892,23.256709147725896,Good,2025-11-20 23:38:27
2025-06-29,26.8467,80.9462,0.9626875321448546,0.3093275871388234,0.5136416502050698,36.541626255763134,107.80780754841588,0.39661462841854656,27.40117232536087,Good,2025-11-20 23:38:27
2025-06-30,26.8467,80.9462,0.968003081299813,0.3318780079470999,0.48937174220475466,32.66562578497576,105.32366091658781,0.4541716375182534,21.698980518129353,Good,2025-11-20 23:38:27
2025-07-01,26.8467,80.9462,0.9099620928624681,0.3586564405459303,0.434571652356274,38.83733859183577,126.8228880019059,0.3510276934286585,5.065926226663478,Good,2025-11-20 23:38:27
2025-07-02,26.8467,80.9462,0.9205801490449975,0.3460752417724217,0.4535605432954189,39.27121278074363,129.38522721993377,0.39257253759666705,10.081508683534674,Fair,2025-11-20 23:38:27
